title_id,title,genre,author,weekdays,length,subscribers,status,rating,year,source_type,synopsis
796,The Vampire Lord'S Greatest Wife,ROMANTIC FANTASY,"Kumokaya, Artelysium Studio",SATURDAY,Medium,591888,ONGOING,5.0,2022.0,WEBTOON ORIGINALS,"Sylvania, seorang putri bangsawan yang menyamar menjadi pelayan rendahan bernama Miria, selalu hidup menderita sejak seluruh keluarganya mati dimakan vampir.Tapi sejak menikah dengan Count Alaric yang misterius dan mengetahui identitas aslinya, hidup Sylvania berubah selamanya. Siapa Alaric yang sebenarnya?"
797,My Reason to Die,ROMANCE,YUJU,THURSDAY,Short,696263,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Nam Jioh, seorang siswi SMA yang sedang mengalami cedera, tahu dia harus waspada pada Cha Gyeol, seorang berandalan dengan penampilan tampan dan menawan. Meskipun begitu, hati Jioh tidak bisa berhenti memikirkan Cha Gyeol... 

""Bolehkah aku menyukainya?"""
798,Return of the Mad Demon,ACTION,"JP, Ihy, Yu jin sung",TUESDAY,Long,232363,ONGOING,5.0,2022.0,WEBTOON ORIGINALS,"Jika kembali ke masa lalu sebelum orang gila menjadi gila.
Apakah kehidupan selanjutnya akan menjadi orang gila lagi?
"
799,Reality Quest,ACTION,"Joowoon Lee, Taesung",SATURDAY,Long,529608,ONGOING,5.0,2022.0,WEBTOON ORIGINALS,"Dowan yang selama ini dirundung untuk jadi Joki Game, meninggal karena kebanyakan main game?!
Tapi dia kembali hidup dan tiba-tiba muncul quest di depannya! Dan questnya benar-benar terasa nyata!"
800,The Prenup,ROMANCE,"Siwon, FLADA, ANN",MONDAY,Long,286324,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Demi mendapatkan investasi untuk perusahaannya, Woo Seunghee terpaksa setuju menikah kontrak dengan sang investor. Meski tampan, tetapi Seunghee tidak rela dan mengajukan perjanjian pranikah. Mengapa si investor begitu tertarik padanya?"
801,Perhaps Mine,ROMANCE,"Cikakey, Candrasa",MONDAY,Medium,237958,ONGOING,5.0,2022.0,WEBTOON ORIGINALS,"Mine yang baru saja dipecat karena suatu insiden, justru mendadak bekerja dengan gaji yang lebih besar. Tapiâ¦..sebagai pengurus bayi dari si duda ganteng yang iseng!"
802,Gemini Duos,DRAMA,Hamstavin,SUNDAY,Medium,61439,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Seorang gadis bernama Alvin mengalami penyakit kepribadian ganda selama 9 tahun dan berkali-kali memicunya untuk melakukan bunuh diri. Namun pada suatu hari, pasca kecelakaan di dekat sekolah, dia malah mendapati seorang anak laki-laki yang sangat mirip dengannya harus tinggal dengannya. Siapakah si anak laki-laki itu?"
803,Sweet Chaos,SLICE OF LIFE,Fadee~,"TUESDAY, FRIDAY",Long,61907,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,Setiap hari penuh kekacauan di SMA 21 Atap~ Tapi tenang ada para guru yang siap membereskan murid-murid. Ini lah hari-hari manis dan pahit Miss Shinna di sekolah!
804,Love and Leashes,ROMANCE,Winter,WEDNESDAY,Short,43766,COMPLETED,3.4,2022.0,WEBTOON ORIGINALS,"Kisah romantis yang telah diadaptasi jadi film ""Love and Leashes""! Jihoo, adalah seorang pria yang memiliki selera ""agak berbeda"" dari kebanyakan. Dia ingin dimiliki oleh seseorang dan menemukan sosok ""tuan"" pada diri Jiwoo, wanita yang terlihat dingin namun diam-diam menyukainya. Apakah hubungan yang dimulai dari kesalahpahaman ini bisa berjalan lancar?"
805,Doll & I,DRAMA,"CHAEYUN SONG, ENRY",TUESDAY,Short,235204,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Cha Yoo Joo, seorang produser grup idola yang dipenjara karena tuduhan memanipulasi suara voting dalam pemilihan anggota grup 'Lily'. Padahal itu semua tuduhan palsu oleh suaminya. Cha Yoo Joo pun dipenjara dengan niat untuk membalas dendam pada suaminya, tapi di penjara dia bertemu dengan gadis bersuara emas dan memiliki karisma, Eun Ha Rin! Dari sinilah Cha Yoo Joo akan mendebutkan narapidana sebagai idola yang sukses!"
806,Dedes,ROMANTIC FANTASY,egestigi,MONDAY,Long,1072372,ONGOING,5.0,2022.0,WEBTOON ORIGINALS,"Isekai yang diangkat dari kisah sejarah Indonesia! Seorang mahasiswi tiba-tiba terbangun di tubuh Dedes, seorang gadis yang kelak akan menjadi ibu bagi para raja di tanah Jawa. Tetapi, semakin lama berada dalam tubuh Dedes, dia menyadari bahwa sejarah yang ada tak sepenuhnya benar."
807,Trouble Maker,ACTION,M.E.A.W,SATURDAY,Short,87295,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Kisah seorang remaja berandal bernama Gun yang menyelesaikan masalah dengan masalah lainnya. 
Ketiga sodaranya yang lain pun mau gak mau, jadi ikutan kebawa masalahnya Gun!"
808,Welfare Center,THRILLER,NANA,THURSDAY,Short,142824,COMPLETED,3.05,2022.0,WEBTOON ORIGINALS,"Saat terbangun, aku berada di tempat misterius...
Lalu di sekelilingku dipenuhi oleh orang orang aneh...!
Apa sebenarnya rahasia di balik semua kejadian seram ini?!"
809,Living Like a Villain,ACTION,"Gamsakk, Masik Lee, Rundgreen",TUESDAY,Long,274033,ONGOING,3.45,2022.0,WEBTOON ORIGINALS,"Akulah penjahatnya.
Hal kotor, jahat, vulgar dan menganiaya mereka yang lemah... Semuanya akan kulakukan!
"
810,A Killer Princess,ROMANTIC FANTASY,"Kim Yerin, Jang Yura",SUNDAY,Medium,284997,ONGOING,2.8,2022.0,WEBTOON ORIGINALS,"Aku adalah pemburu monster handal yang hampir mati karena tunanganku. Kemudian, saat aku berniat balas dendam kepada tunanganku, aku malah terbangun menjadi Putri Riena! Ingatan terakhir Putri Riena yang dapat kuingat adalah saat dia mati dibunuh oleh tunangannya, Duke Rettice. Siapa sangka, sosok di dalam tubuh Duke Rettice yang sekarang pun bukan Duke Rettice sesungguhnya! Kini aku akan bekerja sama dengannya, aku akan menemukan orang yang memanggilku ke dunia ini dan kembali ke dunia asalku!"
811,The Final Raid Boss,FANTASY,"Kim Janghun, Ha Seongshin, Park Subong",SATURDAY,Short,107259,COMPLETED,3.0,2022.0,WEBTOON ORIGINALS,"Player terhebat, Daejang Gong, menghilang selama satu minggu lebih dan tak ada yang tahu kemana ia pergi. Bagaimana kalau ternyata, Ia terjebak di dalam sebuah game online terbaru?! Apakah Ia bisa keluar dari jebakan ini?!"
812,I Need a Bride,ROMANCE,"Park soo jung, Lu Hong",THURSDAY,Short,355054,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Eunchae diam-diam menyimpan rasa pada Yoon Jeongheon, CEO kantornya yang sangat tampan namun ditakuti semua karyawan. Suatu hari, sebuah kejadian mendorong Eunchae untuk menyatakan cintanya dan mencium Jeongheon di hari April Mop. Keesokan harinyaâ¦ Eunchae yang sudah menduga akan ditolak mentah-mentah malah diberi tawaran mencengangkan!"
813,Trio Koplak,COMEDY,Siakae,"MONDAY, FRIDAY",Short,98157,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Loka, Kara dan Abi adalah tiga sahabat yang akan mengisi hari-hari sekolah dengan tingkah koplak mereka. Sekoplak apa sih mereka? Yuk, kita cari tahu bersama!"
814,This Witch of Mine,FANTASY,"MAS, Haeyoon",WEDNESDAY,Short,131276,COMPLETED,3.9,2022.0,WEBTOON ORIGINALS,"Philippa, seoarang penyihir yang hidup abadi dan selalu berpindah-pidah dari satu kota ke kota lainnya. Namun hidupnya jadi berbeda sejak dia mengenal anak laki-laki bernama Colin..."
815,Anti Receh-Receh Couple,SLICE OF LIFE,LINE Bank,TUESDAY,Short,59680,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,Apa?! Eggy masih nabung receh di bawah kasur?! Listrik di rumah Kana dan Arya mati gara-gara telat beli token?! Rumah tangga Mas dan Adek goyah karena masalah keuangan? Bener nggak sih? Temuin jawabannya bareng LINE Bank di serial ini!
816,This Wasn'T My Plan,ROMANCE,"BOM SOHEE, SEI KIM",SATURDAY,Short,134584,COMPLETED,2.85,2022.0,WEBTOON ORIGINALS,"Roa Kim adalah manajer aktor terkenal Sihyun Cheon yang memperlakukannya dengan semena-mena. Saat kelelahan akibat dipaksa bekerja terlalu keras, Roa tewas karena kecelakaan. Sekarat dengan penuh dendam Roa bersumpah jika ia bisa kembali ke masa lalu, ia akan menginjak-injak Sihyun sebelum terkenal. Ternyata ia benar-benar kembali ke masa lalu, saat Sihyun baru debut. Roa mencoba mensabotase karier Sihyun, namun rencananya tidak berjalan dengan mulus."
817,Sorry to Butt in,ROMANCE,"YOOTOON(Zamong cider / Nepen), JulyKiss",FRIDAY,Short,258072,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Seongah, seorang kepala tim keamanan dari sebuah perusahaan berusia 30 tahun, suatu hari mabuk dan tidur di atas kap mobil milik orang yang tidak dia kenali. Tak disangka itu adalah mobil Kim Jaeheon, seorang CEO yang jatuh cinta pada Seongah di saat itu juga! Berbeda dengan Seongah yang tidak ingin menjalani hubungan ini lebih lanjut, Jaeheon malah terus meminta Seongah menjadi pacarnya!

Apakah Jaeheon akan berhasil menjadi pacar Seongah?! Atau akan ada banyak halangan di antara hubungan mereka berdua?
"
818,Marry My Husband - Kisah Asli Drama,ROMANCE,"LICO, sungsojak",SUNDAY,Short,1571175,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Baca webtoon certia asli dari drama ""Marry My Husband""!
Sahabatku dan suamiku berhubungan di belakangku.
Seolah tidak cukup memberiku nasib buruk, mereka juga mencelakai aku.
Tapi aku malah kembali ke 10 tahun yang lalu?! Kali ini aku bersumpah untuk memberikan nasib buruk yang kualami pada mereka. 
Akan kubuat sahabatku menikahi suamiku, bukan aku!
"
819,My S-Class Hunters,FANTASY,"seri, biwan, geunseo",FRIDAY,Long,438669,HIATUS,3.7,2022.0,WEBTOON ORIGINALS,"Ketika portal dunia lain terbuka dan para monster datang menghancurkan dunia, manusia pun bisa mengalami 'awaken' dan menjadi Hunter!
Yujin yang ingin mengejar adiknya yang menjadi Hunter rank S, malah menjadi Hunter rank F?! Namun suatu kejadian naas justru membuatnya lompat rank menjadi ranking Legenda! "
820,Radio Algeria : Horror On-Air,HORROR,"KING Productions, Azam Raharjo",THURSDAY,Short,98862,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,Komik antologi horor dan fenomena mengerikan yang tidak lazim. Sebagian konon terinspirasi dari kisah nyata. Berlatar di Yogyakarta akhir 2010an. Dinarasikan oleh Nona Algeria Rei di Swaranusa FM.
821,The Star Seekers (Webnovel),FANTASY,HYBE,WEDNESDAY,Medium,73393,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Dunia sihir.
Dan dunia 'idola ajaib'.
STAR ONE, idola yang tidak punya sihir di era yang cemerlang.
Sihir yang seperti keajaiban mendekati mereka yang jelas memiliki keterbatasan.
Dan musuh misterius yang mendekati mereka dengan sihir, ""Klan Pembantai Naga"".
â
 Kebenaran dari legenda yang harus dipecahkan dan misi besar kini telah datang.
Bisakah mereka mengubah takdir yang sudah ditentukan?
THE STAR SEEKERS with TOMORROW X TOGETHER"
822,The Star Seekers,FANTASY,HYBE,MONDAY,Medium,237422,COMPLETED,2.85,2022.0,WEBTOON ORIGINALS,"Dunia sihir.
Dan dunia 'idola ajaib'.
STAR ONE, idola yang tidak punya sihir di era yang cemerlang.
Sihir yang seperti keajaiban mendekati mereka yang jelas memiliki keterbatasan.
Dan musuh misterius yang mendekati mereka dengan sihir, ""Klan Pembantai Naga"".
â
 Kebenaran dari legenda yang harus dipecahkan dan misi besar kini telah datang.
Bisakah mereka mengubah takdir yang sudah ditentukan?
THE STAR SEEKERS with TOMORROW X TOGETHER"
823,Dark Moon: the Blood Altar (Webnovel),FANTASY,HYBE,TUESDAY,Short,141110,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Akademi Decelis terletak di kota Riverfieldâ yang terkenal akan pantai indahnya.
Di sini ada 7 anak laki-laki yang menyimpan sebuah rahasia.
Mereka yang terkenal karena menjadi pemain utama di liga Nightball, sebenarnya seorang vampir yang sedikit berbeda dengan manusia biasa.
Mereka berusaha menjani kehidupan sekolah yang normal setelah melarikan diri dari masa lalu yang kelam.
Namun pemain dari sekolah saingan mereka yang ternyata manusia serigala tetap saja mengganggu kehidupan mereka.
Lalu suatu hari datang seorang murid perempuan baru yang menyatakan dirinya 'sedikit' kuat daripada yang lain.
Datangnya gadis yang sepertinya pernah mereka temui sebelumnya ini perlahan mulai mengungkap masa lalu mereka yang terlupakan.
DARK MOON: THE BLOOD ALTAR with ENHYPEN"
824,Dark Moon: the Blood Altar,FANTASY,HYBE,SUNDAY,Short,884089,COMPLETED,3.3,2022.0,WEBTOON ORIGINALS,"Akademi DESELIS, sekolah bermartabat tinggi yang terletak di kota tepi laut, RIVERFIELD.
Ada 7 anak laki-laki yang menyimpan rahasia di sana. Suatu hari di saat mereka sudah menjalani hidup normal, seorang gadis yang mengaku memiliki kekuatan yang ""sedikit"" lebih kuat datang ke sekolah mereka. Datangnya gadis yang sepertinya pernah mereka temui sebelumnya ini perlahan mulai mengungkap masa lalu mereka yang terlupakan. 
Apa yang akan terjadi pada mereka?!
DARK MOON: THE BLOOD ALTAR with ENHYPEN"
825,7Fates: Chakho (Webnovel),FANTASY,HYBE,SATURDAY,Medium,140394,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,"Pada hari penyambutan tamu, yang datang ke kota SINSI bukanlah tamu yang ditunggu, melainkan mereka dari BEOM yang penuh rasa dendam. Kebencian yang telah berlangsung lama membuat kota SINSI menjadi gelap, dan penuh ketegangan. Tanpa ada solusi lain, akhirnya mereka mengangkat senjata untuk mengakhiri pertarungan ini."
826,7Fates: Chakho,FANTASY,HYBE,SATURDAY,Short,525899,COMPLETED,3.1,2022.0,WEBTOON ORIGINALS,"Pada hari penyambutan tamu, yang datang ke kota SINSI bukanlah tamu yang ditunggu, melainkan mereka dari BEOM yang penuh rasa dendam. Kebencian yang telah berlangsung lama membuat kota SINSI menjadi gelap, dan penuh ketegangan. Tanpa ada solusi lain, akhirnya mereka mengangkat senjata untuk mengakhiri pertarungan ini.
SUPER CASTING: BTS"
827,Mukbang Life,SLICE OF LIFE,Hong-kki,SUNDAY,Short,127891,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,Banyak makanan yang aku ingin makan di dunia ini!!! Inilah diary makananku!
828,Manajer Kim,ACTION,"Jeongjongtaek, PTJ cartoon company Academy",MONDAY,Long,724620,ONGOING,3.65,2022.0,WEBTOON ORIGINALS,"Berhati-hatilah terhadap paman berkacamata itu...!
Manajer Kim, seorang ayah yang melepas pekerjaannya sebagai agen khusus dan memiliih kehidupan biasa untuk memberikan kehidupan normal kepada putrinya Minji. Namun suatu hari Minji menghilang jejak, sehingga Manajer Kim harus turun tangan untuk mencari putrinya!"
829,"It Was a Mistake, Grand Duke!",ROMANTIC FANTASY,"joypyonn, Sisse",SATURDAY,Medium,217667,HIATUS,3.2,2022.0,WEBTOON ORIGINALS,"Selama 7 tahun Vivian fangirling pada Grand Duke Glann, bahkan satu kamarnya penuh dengan gambar Grand Duke tersebut!
Saat dia hampir kena tuduh menculik Grand Duke karena tiba-tiba saja dia ada dikamarnya, mereka pun memutuskan untuk.. pacaran kontrak?! Apa ini tak salah?!"
830,Fluffy Tummy,SLICE OF LIFE,"Yachi_chan, Bima Eko Saputra","TUESDAY, FRIDAY",Medium,77952,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,Hidupku berubah total sejak kucing fluffy ini hadir di hidupku...!
831,Sengklek Family,COMEDY,Julian Syahputra,"WEDNESDAY, SUNDAY",Long,115197,COMPLETED,5.0,2022.0,WEBTOON ORIGINALS,Menceritkan kisah tentang tingkah laku absurd dan receh warga kota Loksemewew 
832,Loser Coin,DRAMA,PTJ cartoon company Academy,SUNDAY,Short,137189,COMPLETED,3.1,2022.0,WEBTOON ORIGINALS,"âPernahkah Anda membayangkan mengubah hidup Anda dengan Koin Kripto?â
Euijin dan Junhyeong yang sudah menyerah untuk hidup memutuskan untuk melakukan pinjaman uang melalui rentenir dan menikmati kemewahan pertama dan terakhir mereka.
Tetapi tepat sebelum mengakhiri hidup mereka, Kripto 'Loser Coin', yang mereka beli sebagai lelucon, mulai melonjak karena alasan yang tidak diketahui. Nasib merekapun berubah..."
833,Super Casting: Bts,FANTASY,WEBTOON Indonesia,"MONDAY, TUESDAY, WEDNESDAY, THURSDAY, FRIDAY, SATURDAY, SUNDAY",Short,366258,COMPLETED,5.0,2021.0,WEBTOON ORIGINALS,"""Saat itu, aku ditarik oleh kekuatan yang tidak diketahui."" Apa yang akan terjadi pada BTS?
Sambil nunggu rilis webtoon ""7FATES: CHAKHO"", yuk cek webtoon event BTS dulu!"
834,The Nuna at Our Office,DRAMA,"WasakBasak, JANE, Palmeiro",FRIDAY,Short,170776,COMPLETED,5.0,2021.0,WEBTOON ORIGINALS,"Manajer Son, seorang pria pegawai kantoran yang menjadi dekat dengan Manajer Ahn, seorang wanita yang lebih tua darinya. Setelah beberapa kali berinteraksi, Manajer Son mulai menyukai Manajer Ahn yang cantik, cerdas, serta berpembawaan dewasa. Tetapi belakangan dia mengetahui Manajer Ahn telah memiliki anak dan suami. Anehnya, bukannya semakin menjauh, hubungan mereka semakin dekat."
835,A Fake Affair,ROMANCE,AKIKO HIGASHIMURA,WEDNESDAY,Short,27185,COMPLETED,5.0,2021.0,WEBTOON ORIGINALS,"Ketika bertemu seorang pemuda tampan di pesawat, Shoko mengaku bahwa dirinya sudah menikah. Tetapi bukannya menjauh, si pemuda tersebut tidak peduli dan mengajaknya selingkuh saja!"
836,The Double Agent,ROMANTIC FANTASY,"Hayeon, Charles, Piececake",TUESDAY,Short,134494,COMPLETED,5.0,2021.0,WEBTOON ORIGINALS,"Sasha, seorang perawat di medan perang, harus berkorban menjadi sekretaris di negara musuh sebagai agen mata-mata. Namun dia justru tertangkap oleh Mayjen negara musuh bernama Johann. Apa dia akan bisa bertahan hidup di hadapan iblis berwajah malaikat itu?"
837,When Monday Met Sunday,SLICE OF LIFE,SENYUMAN,MONDAY,Short,66456,COMPLETED,5.0,2021.0,WEBTOON ORIGINALS,"Sebuah kisah komedi perkantoran, dimana Sunday berangan-angan untuk menjadi perencana profesional yang sukses. Sedangkan, Monday adalah orang kaya yang dipaksa menjadi karyawan biasa. Dua orang berbeda yang terpaksa bekerja sama! apa yang akan terjadi, ya...?!"
838,Minor Scandal,ROMANCE,"starland, yeonsil, carbo",SUNDAY,Short,137658,COMPLETED,5.0,2021.0,WEBTOON ORIGINALS,"Pada suatu malam saat Han Shinwoo merayakan awal mula karirnya menjadi guru di SMA Swasta Daehan, ia bertemu dengan seorang wanita yang mengaku bernama Jin Nahyun. Setelah melewati waktu bersamanya, Han Shinwoo jatuh cinta. Tapi ternyata, Jin Nahyun selama ini berbohong. Ternyata ia adalah Jin Gahyun? Salah satu murid kelas 3 di SMA Swasta Daehan! "
839,Taming the Marquess,ROMANTIC FANTASY,"KRFFR, gol_G, Ire",FRIDAY,Short,550921,COMPLETED,3.35,2021.0,WEBTOON ORIGINALS,"Rara yang datang ke sebuah pelelangan, akhirnya menyelamatkan seorang bocah laki-laki yang dilelang di sana. 
Namun siapa sangka jika bocah ini ternyata Marquess gila yang ditakut semua orang?! Tapi kenapa dia jadi kecil begini?!"
840,Guardians of the Lamb,ROMANCE,JUNS,FRIDAY,Short,19467,COMPLETED,3.35,2021.0,WEBTOON ORIGINALS,"Yang Hari adalah seorang wanita ceria yang menjalani hidupnya sebagai aktris tanpa nama.
Hingga suatu hari hidupnya didatangi kejadian tak terduga! Yang Hari diculik dan diselamatkan oleh orang yang mengaku telah ditugaskan menjaganya.
Perlahan-lahan, ingatan masa lalu yang telah Yang Hari kubur dalam-dalam semakin terbuka. Ke manakah ingatan ini akan membawa Yang Hari?
"
841,Night of Silence,THRILLER,"HAN DONG-WOO, Q-HA",WEDNESDAY,Short,93275,COMPLETED,5.0,2021.0,WEBTOON ORIGINALS,"[PUBG UNIVERSE] Novelis terkenal Logan meninggal meninggalkan novel misterius yang belum terselesaikan. Putrinya, Lea berusaha mengungkap kebenaran di balik kematian ayahnya dan kisah-kisah yang disembunyikan penduduk desa tempat tinggalnya dengan menggunakan manuskrip novel ayahnya"
842,The Retreats,FANTASY,"Hyungwuk Shin, Sunhee Kim",TUESDAY,Short,34692,COMPLETED,5.0,2021.0,WEBTOON ORIGINALS,"[PUBG UNIVERSE] The Retreats, surga di dunia di mana hanya 1% umat manusia yang bisa hidup di dalamnya. Seorang anak laki-laki dari The Retreats bernama Edward jatuh ke dalam tipu muslihat dan bertukar nasib dengan seorang anak dari Brine yang kumuh.
Jatuh ke dalam jurang, dia harus bertahan dan berjuang untuk mendapatkan semuanya kembali!"
843,100,ACTION,"Hyeong Eun, Yunyeol Choi",MONDAY,Short,93384,COMPLETED,5.0,2021.0,WEBTOON ORIGINALS,"[PUBG UNIVERSE] Hoyoung Cheon adalah seorang agen badan intelijen negara, ditugaskan untuk mengikuti Battlegrounds, sebuah permainan pembunuhan ilegal. Namun, tugas Hoyoung Cheon adalah untuk mencari anggota MPR, Naksu Kim. Di antara 100 terpidana mati, apakah Cheon dapat bertahan hidup melawan musuh-mushnya dan menjalankan misinya?!"
